"title,","doi,",authors
Are You Using Reliable Graph Prompts? Trojan Prompt Attacks on Graph Neural Networks,https://doi.org/10.1145/3711896.3736845,Minhua Lin (The Pennsylvania State University); Zhiwei Zhang (The Pennsylvania State University); Enyan Dai (Hong Kong University of Science and Technology (Guangzhou)); Zongyu Wu (The Pennsylvania State University); Yilong Wang (The Pennsylvania State University); Xiang Zhang (The Pennsylvania State University); Suhang Wang (The Pennsylvania State University)
Are Your Fairness Metrics Accurate? A Semi-Supervised Approach to Improving Fairness Estimates Under Sample Selection Bias,https://doi.org/10.1145/3711896.3736846,"M. Clara De Paolis Kaluza (Khoury College of Computer Sciences, Northeastern University); Thulasi Tholeti (Institute for Experiential AI, Northeastern University); Yile Chen (Department of Biomedical Informatics and Medical Education, University of Washington); Ricardo Baeza-Yates (AI Institute, Barcelona Supercomputing Center); Predrag Radivojac (Khoury College of Computer Sciences, Northeastern University); Shantanu Jain (Institute for Experiential AI, Northeastern University)"
ArnoldiGCL: Graph Contrastive Learning via Learnable Arnoldi-Based Guided Spectral Chebyshev Polynomial Filters,https://doi.org/10.1145/3711896.3736847,"Mustafa Coskun (Artificial Intelligence and Data Engineering, Ankara University); Abdelkader Baggag (Qatar Computing Research Institute, Hamad Bin Khalifa University); Mehmet Koyutürk (Dept. of Computer and Data Sciences, Case Western Reserve University)"
ATOM: A Framework of Detecting Query-Based Model Extraction Attacks for Graph Neural Networks,https://doi.org/10.1145/3711896.3736848,"Zhan Cheng (Department of Mathematics, University of Wisconsin – Madison); Bolin Shen (Florida State University); Tianming Sha (Department of Computer Science, Arizona State University); Yuan Gao (Department of Computer Sciences, University of Wisconsin – Madison); Shibo Li (Department of Computer Science, Florida State University); Yushun Dong (CS, Florida State University)"
AtomR: Atomic Operator-Empowered Large Language Models for Heterogeneous Knowledge Reasoning,https://doi.org/10.1145/3711896.3736849,Amy Xin (Tsinghua University); Jinxin Liu (Tsinghua University); Zijun Yao (Tsinghua University); Zhicheng Lee (Tsinghua University); Shulin Cao (Zhipu AI); Lei Hou (Tsinghua University); Juanzi Li (Tsinghua University)
Auto-Bidding in Real-Time Auctions via Oracle Imitation Learning,https://doi.org/10.1145/3711896.3736850,Alberto Silvio Chiappa (EPFL); Briti Gangopadhyay (Sony Group Corporation); Zhao Wang (Sony Group Corporation); Shingo Takamatsu (Sony Group Corporation)
Bayesian Optimization for Simultaneous Selection of Machine Learning Algorithms and Hyperparameters on Shared Latent Space,https://doi.org/10.1145/3711896.3736851,"Kazuki Ishikawa (Graduate School of Engineering, Nagoya Institute of Technology); Ryota Ozaki (Nagoya Institute of Technology); Yohei Kanzaki (Nagoya Institute of Technology); Ichiro Takeuchi (Nagoya University); Masayuki Karasuyama (Department of Computer Science, Nagoya Institute of Technology)"
Bayesian Stream Tuner: Dynamic Hyperparameter Optimization for Real-Time Data Streams,https://doi.org/10.1145/3711896.3736852,"Nilesh Verma (AI Institute, University of Waikato); Albert Bifet (AI Institute, The University of Waikato); Bernhard Pfahringer (Department of Computer Science, The University of Waikato); Maroua Bahri (Sorbonne Université, CNRS, LIP6)"
Beyond Advertising: Mechanism Design for Platform-Wide Marketing Service “QuanZhanTui”,https://doi.org/10.1145/3711896.3736853,"Ningyuan Li (CFCS, School of CS, Peking University); Zhilin Zhang (Alibaba Group); Tianyan Long (School of EECS, Peking University); Yuyao Liu (Alibaba Group); Rongquan Bai (Alibaba Group); Yurong Chen (Inria, Ecole Normale Supérieure, PSL Research University); Xiaotie Deng (CFCS, School of CS & CMAR, Institute for AI, Peking University); Pengjie Wang (Alibaba Group); Chuan Yu (Alibaba Group); Jian Xu (Alibaba Group); Bo Zheng (Alibaba Group)"
Beyond Fixed Variables: Expanding-variate Time Series Forecasting via Flat Scheme and Spatio-temporal Focal Learning,https://doi.org/10.1145/3711896.3736854,"Minbo Ma (School of Computing and Artificial Intelligence, Southwest Jiaotong University,Faculty of Mathematics and Computer Science, FernUniversität in Hagen); Kai Tang (School of Computing and Artificial Intelligence, Southwest Jiaotong University); Huan Li (Zhejiang University); Fei Teng (School of Computing and Artificial Intelligence, Southwest Jiaotong University,Engineering Research Center of Sustainable Urban Intelligent Transportation, Ministry of Education); Dalin Zhang (Department of Computer Science, Aalborg University); Tianrui Li (School of Computing and Artificial Intelligence, Southwest Jiaotong University,Engineering Research Center of Sustainable Urban Intelligent Transportation, Ministry of Education)"
Beyond Locations: A Motion Range-Aware Similarity Join,https://doi.org/10.1145/3711896.3736855,"Ke Li (University of Electronic Science and Technology of China); Lisi Chen (School of Computer Engineering, University of Electronic Science and Technology of China); Shuo Shang (CS, University of Electronic Science and Technology of China); Christian Jensen (Department of Computer Science, Aalborg University); Panos Kalnis (KAUST)"
Bi-Modal Learning for Networked Time Series,https://doi.org/10.1145/3711896.3736856,"Youngeun Nam (School of Computing, Korea Advanced Institute of Science and Technology); Jihye Na (School of Computing, Korea Advanced Institute of Science & Technology); Susik Yoon (Computer Science and Engineering, Korea University); Hwanjun Song (Industrial and Systems Engineering, Korea Advanced Institute of Science & Technology); Jae-Gil Lee (School of Computing, Korea Advanced Institute of Science and Technology); Byung Suk Lee (University of Vermont)"
Bias Detection via Maximum Subgroup Discrepancy,https://doi.org/10.1145/3711896.3736857,"Jiří Němeček (Czech Technical University in Prague, Faculty of Electrical Engineering); Mark Kozdoba (Technion); Illia Kryvoviaz (Czech Technical University in Prague, Faculty of Electrical Engineering); Tomáš Pevný (Czech Technical University in Prague, Faculty of Electrical Engineering); Jakub Mareček (Czech Technical University in Prague, Faculty of Electrical Engineering)"
Bidirectional Diffusion Bridge Models,https://doi.org/10.1145/3711896.3736858,"Duc Kieu (Applied Artificial Intelligence Initiative, Deakin University); Kien Do (Applied Artificial Intelligence Initiative, Deakin University); Toan Nguyen (Applied Artificial Intelligence Initiative, Deakin University); Dang Nguyen (Applied Artificial Intelligence Initiative, Deakin University); Thin Nguyen (Applied Artificial Intelligence Initiative, Deakin University)"
BiQAP: Neural Bi-level Optimization-based Framework for Solving Quadratic Assignment Problems,https://doi.org/10.1145/3711896.3736859,"Liangliang Shi (Shanghai Institute for Mathematics and Interdisciplinary Sciences); Haoran Zhang (Shanghai Jiao Tong University); Shuheng Shen (Ant Group); Changhua Meng (Ant Group); Weiqiang Wang (Ant Group); Junchi Yan (School of Artificial Intelligence, Shanghai Jiao Tong University)"
BLAST: Balanced Sampling Time Series Corpus for Universal Forecasting Models,https://doi.org/10.1145/3711896.3736860,"Zezhi Shao (Institute of Computing Technology, Chinese Academy of Sciences,State Key Laboratory of AI Safety); Yujie Li (Institute of Computing Technology, Chinese Academy of Sciences,State Key Laboratory of AI Safety); Fei Wang (Institute of Computing Technology, Chinese Academy of Sciences,State Key Laboratory of AI Safety); Chengqing Yu (Institute of Computing Technology, Chinese Academy of Sciences,State Key Laboratory of AI Safety); Yisong Fu (Institute of Computing Technology, Chinese Academy of Sciences,State Key Laboratory of AI Safety); Tangwen Qian (Institute of Computing Technology, Chinese Academy of Sciences,State Key Laboratory of AI Safety); Bin Xu (Institute of Computing Technology, Chinese Academy of Sciences,State Key Laboratory of AI Safety); Boyu Diao (Institute of Computing Technology, Chinese Academy of Sciences.,State Key Laboratory of AI Safety); Yongjun Xu (Institute of Computing Technology, Chinese Academy of Sciences,State Key Laboratory of AI Safety); Xueqi Cheng (Institute of Computing Technology, Chinese Academy of Sciences,State Key Laboratory of AI Safety)"
Blurred Encoding for Trajectory Representation Learning,https://doi.org/10.1145/3711896.3736861,Silin Zhou (University of Electronic Science and Technology of China); Yao Chen (National University of Singapore); Shuo Shang (University of Electronic Science and Technology of China); Lisi Chen (University of Electronic Science and Technology of China); Bingsheng He (National University of Singapore); Ryosuke Shibasaki (LocationMind Inc.)
Boosting Bot Detection via Heterophily-Aware Representation Learning and Prototype-Guided Cluster Discovery,https://doi.org/10.1145/3711896.3736862,Buyun He (University of Science and Technology of China); Xiaorui Jiang (University of Science and Technology of China); Qi Wu (University of Science and Technology of China); Hao Liu (University of Science and Technology of China); Yingguang Yang (University of Science and Technology of China); Yong Liao (University of Science and Technology of China)
Boosting Deep Vector Quantization with Progressive Distribution Transformation,https://doi.org/10.1145/3711896.3736863,"Weikang Wang (Intelligent Computing Infrastructure Lab, Lenovo Research); Xin Zhou (Intelligent Computing Infrastructure Lab, Lenovo Research); Jun Liu (Intelligent Computing Infrastructure Lab, Lenovo Research); Weifeng Zhang (Intelligent Computing Infrastructure Lab, Lenovo Research); Huan Yan (Intelligent Computing Infrastructure Lab, Lenovo Research)"
Boosting E-commerce Content Diversity: A Graph-based RAG Approach with User Reviews,https://doi.org/10.1145/3711896.3736864,"Jiaxi Yang (College of Information Sciences and Technology, Pennsylvania State University); Yiling Jia (DeepMind, Google); Carl Yang (Department of Computer Science, Emory University); Yi Liang (DeepMind, Google); Lu Lin (College of Information Sciences and Technology, Pennsylvania State University)"
Breaking the Bottleneck: User-Specific Optimization and Real-Time Inference Integration for Sequential Recommendation,https://doi.org/10.1145/3711896.3736865,"Wenjia Xie (University of Science and Technology of China, State Key Laboratory of Cognitive Intelligence); Hao Wang (University of Science and Technology of China, State Key Laboratory of Cognitive Intelligence); Minghao Fang (University of Science and Technology of China, State Key Laboratory of Cognitive Intelligence); ruize yu (University of Science and Technology of China, State Key Laboratory of Cognitive Intelligence); Wei Guo (Huawei Noah’s Ark Lab); Yong Liu (Huawei Noah’s Ark Lab); Defu Lian (University of Science and Technology of China, State Key Laboratory of Cognitive Intelligence); Enhong Chen (University of Science and Technology of China, State Key Laboratory of Cognitive Intelligence)"
Breaking the Top-$K$ Barrier: Advancing Top-$K$ Ranking Metrics Optimization in Recommender Systems,https://doi.org/10.1145/3711896.3736866,Weiqin Yang (Zhejiang University); Jiawei Chen (Zhejiang University); Shengjia Zhang (Zhejiang University); Peng Wu (Beijing Technology and Business University); Yuegang Sun (Intelligence Indeed); Yan Feng (Zhejiang University); Chun Chen (Zhejiang University); Can Wang (Zhejiang University)
Breeding-aware Revenue Maximization for NFT Viral Marketing on Social Networks,https://doi.org/10.1145/3711896.3736867,"Ya-Wen Teng (Institute of Information Science, Academia Sinica); De-Nian Yang (Institute of Information Science, Academia Sinica); Yishuo Shi (Statistics and Information Science, Wenzhou University); Guang-Siang Lee (Research Center for Information Technology Innovation, Academia Sinica); Wang-Chien Lee (Computer Science and Engineering, The Pennsylvania State University); Philip S. Yu (Computer Science, The University of Illinois Chicago); Ming-syan Chen (Electrical Engineering, National Taiwan University)"
