title,doi,author,affiliation
Causal Discovery through Synergizing Large Language Model and Data-Driven Reasoning,https://doi.org/10.1145/3711896.3736874,"['Huaming Du', 'Yujia Zheng', 'Baoyu Jing', 'Yu Zhao', 'Gang Kou', 'Guisong Liu', 'Tao Gu', 'Weimin Li']","['Southwestern University of Finance and Economics', 'Carnegie Mellon University', 'University of Illinois, Urbana Champaign', 'Southwest University of Finance and Economics', 'Southwest University of Finance and Economics', 'Southwest University of Finance and Economics', 'Southwest University of Finance and Economics', 'West China Hospital']"
CausalGeD: Blending Causality and Diffusion for Spatial Gene Expression Generation,https://doi.org/10.1145/3711896.3736875,"['Rabeya Tus Sadia', 'Md Atik Ahamed', 'Qiang Cheng']","['Department of Computer Science, University of Kentucky', 'Department of Computer Science, University of Kentucky', 'Department of Computer Science, Department of Internal Medicine, Institute for Biomedical Informatics, University of Kentucky']"
CellCLAT: Preserving Topology and Trimming Redundancy in Self-Supervised Cellular Contrastive Learning,https://doi.org/10.1145/3711896.3736876,"['Bin Qin', 'Qirui Ji', 'Jiangmeng Li', 'Yupeng Wang', 'Xuesong Wu', 'Jianwen Cao', 'Fanjiang Xu']","['Institute of Software, Chinese Academy of Sciences', 'Institute of Software, Chinese Academy of Sciences', 'Institute of Software, Chinese Academy of Sciences', 'Institute of Software, Chinese Academy of Sciences', 'Institute of Software, Chinese Academy of Sciences', 'Institute of Software, Chinese Academy of Sciences', 'Institute of Software, Chinese Academy of Sciences']"
Chi-Square Wavelet Graph Neural Networks for Heterogeneous Graph Anomaly Detection,https://doi.org/10.1145/3711896.3736877,"['Xiping Li', 'Xiangyu Dong', 'Xingyi Zhang', 'Kun Xie', 'Yuanhao Feng', 'Bo Wang', 'Guilin Li', 'Wuxiong Zeng', 'Xiujun Shu', 'Sibo Wang']","['The Chinese University of Hong Kong', 'The Chinese University of Hong Kong', 'Mohamed bin Zayed University of Artificial Intelligence', 'The Chinese University of Hong Kong', 'Tencent, WeChat Pay', 'Tencent, WeChat Pay', 'Tencent, WeChat Pay', 'Tencent, WeChat Pay', 'Tencent, WeChat Pay', 'The Chinese University of Hong Kong']"
CityGPT: Empowering Urban Spatial Cognition of Large Language Models,https://doi.org/10.1145/3711896.3736878,"['Jie Feng', 'Tianhui Liu', 'Yuwei Du', 'Siqi Guo', 'Yuming Lin', 'Yong Li']","['Department of Electronic Engineering, BNRist, Tsinghua University', 'School of Electronic and Information Engineering, Beijing Jiaotong University', 'Department of Electronic Engineering, BNRist, Tsinghua University', 'Department of Electronic Engineering, Tsinghua University', 'Department of Urban Planning, Tsinghua University', 'Department of Electronic Engineering, BNRist, Tsinghua University']"
CLaDMoP: Learning Transferrable Models from Successful Clinical Trials via LLMs,https://doi.org/10.1145/3711896.3736879,"['Yiqing Zhang', 'Xiaozhong Liu', 'Fabricio Murai']","['Worcester Polytechnic Institute', 'Worcester Polytechnic Institute', 'Worcester Polytechnic Institute']"
CLID-MU: Cross-Layer Information Divergence Based Meta Update Strategy for Learning with Noisy Labels,https://doi.org/10.1145/3711896.3736880,"['Ruofan Hu', 'Dongyu Zhang', 'Huayi Zhang', 'Elke Rundensteiner']","['Data Science, Worcester Polytechnic Institute', 'AML, ByteDance Inc.', 'AML, ByteDance Inc.', 'Data Science, Worcester Polytechnic Institute']"
CMA: A Unified Contextual Meta-Adaptation Methodology for Time-Series Denoising and Prediction,https://doi.org/10.1145/3711896.3736881,"['Haiqi Jiang', 'Ying Ding', 'Chenjie Pan', 'Aimin Huang', 'Rui Chen']","['School of Artificial Intelligence, South China Normal University', 'International Business School, South China Normal University', 'School of Artificial Intelligence, South China Normal University', 'Board of Directors, Hangzhou Rose Technology Co., Ltd', 'International Business College, South China Normal University']"
Co-Evolution of Large Language Models and Configuration Strategies to Enhance Surrogate-Assisted Evolutionary Algorithm,https://doi.org/10.1145/3711896.3736882,"['Lindong Xie', 'Yang Zhang', 'Zhixian Tang', 'Edward Chung', 'Genghui Li', 'Zhenkun Wang']","['Department of Electrical and Electronic Engineering, The Hong Kong Polytechnic University', 'Department of Electrical and Electronic Engineering, The Hong Kong Polytechnic University', 'Department of Electrical and Electronic Engineering, The Hong Kong Polytechnic University', 'Department of Electrical and Electronic Engineering, The Hong Kong Polytechnic University', 'College of Computer Science and Software Engineering, Shenzhen University', 'School of Automation and Intelligent Manufacturing, Southern University of Science and Technology']"
CODA: Temporal Domain Generalization via Concept Drift Simulator,https://doi.org/10.1145/3711896.3736883,"['Chia-Yuan Chang', 'Yu-Neng Chuang', 'Zhimeng Jiang', 'Kwei-Herng Lai', 'Anxiao Jiang', 'Na Zou']","['Texas A&M University', 'Rice University', 'Texas A&M University', 'Rice University', 'Texas A&M University', 'University of Houston']"
Cognify: Supercharging Gen-AI Workflows With Hierarchical Autotuning,https://doi.org/10.1145/3711896.3736884,"['Zijian He', 'Reyna Abhyankar', 'Vikranth Srivatsa', 'Yiying Zhang']","['University of California, San Diego', 'University of California, San Diego', 'University of California, San Diego', 'University of California, San Diego,GenseeAI Inc.']"
Collaborative Filtering Meets Spectrum Shift: Connecting User-Item Interaction with Graph-Structured Side Information,https://doi.org/10.1145/3711896.3736885,"['Yunhang He', 'Cong Xu', 'Jun Wang', 'Wei Zhang']","['East China Normal University', 'East China Normal University', 'East China Normal University', 'East China Normal University,Shanghai Innovation Institute']"
Combining Denoised Neural Network and Genetic Symbolic Regression for Memory Behavior Modeling via Dynamic Asynchronous Optimization,https://doi.org/10.1145/3711896.3736886,"['Jianwen Sun', 'Qirong Chen', 'Zhenya Huang', 'Zhihai Hu', 'Ruxia Liang', 'Xiaoxuan Shen']","['Faculty of Artificial Intelligence in Education, Central China Normal University', 'Faculty of Artificial Intelligence in Education, Central China Normal University', 'School of Computer Science and Technology, University of Science and Technology of China', 'Faculty of Artificial Intelligence in Education, Central China Normal University', 'School of Computer Science, Central China Normal University', 'Faculty of Artificial Intelligence in Education, Central China Normal University']"
CompilerDream: Learning a Compiler World Model for General Code Optimization,https://doi.org/10.1145/3711896.3736887,"['Chaoyi Deng', 'Jialong Wu', 'Ningya Feng', 'Jianmin Wang', 'Mingsheng Long']","['School of Software, BNRist, Tsinghua University', 'School of Software, BNRist, Tsinghua University', 'School of Software, BNRist, Tsinghua University', 'School of Software, BNRist, Tsinghua University', 'School of Software, BNRist, Tsinghua University']"
CompressGNN: Accelerating Graph Neural Network Training via Hierarchical Compression,https://doi.org/10.1145/3711896.3736888,"['Zheng Chen', 'Feng Zhang', 'Yifei Xia', 'Wentao Zhang', 'Xiaowei Zhu', 'Wenguang Chen', 'Xiaoyong Du']","['Tsinghua University,Renmin University of China', 'Renmin University of China', 'Peking University', 'Peking University', 'Tsinghua University', 'Tsinghua University', 'Renmin University of China']"
Compressive Meta-Learning,https://doi.org/10.1145/3711896.3736889,"['Daniel Mas Montserrat', 'David Bonet', 'Maria Perera', 'Xavier Giró-i-Nieto', 'Alexander Ioannidis']","['Stanford University', 'University of California, Santa Cruz', 'Polytechnic University of Catalonia', 'Polytechnic University of Catalonia', 'University of California, Santa Cruz']"
Context Pooling: Query-specific Graph Pooling for Generic Inductive Link Prediction in Knowledge Graphs,https://doi.org/10.1145/3711896.3736890,"['Zhixiang Su', 'Di Wang', 'Chunyan Miao']","['College of Computing and Data Science, Nanyang Technological University', 'College of Computing and Data Science, Nanyang Technological University', 'College of Computing and Data Science, Nanyang Technological University']"
Continuous Optimization for Feature Selection with Permutation-Invariant Embedding and Policy-Guided Search,https://doi.org/10.1145/3711896.3736891,"['Rui Liu', 'Rui Xie', 'Zijun Yao', 'Yanjie Fu', 'Dongjie Wang']","['University of Kansas', 'University of Central Florida', 'University of Kansas', 'Arizona State University', 'University of Kansas']"
Contrastive Graph Condensation: Advancing Data Versatility through Self-Supervised Learning,https://doi.org/10.1145/3711896.3736892,"['Xinyi Gao', 'Yayong Li', 'Tong Chen', 'Guanhua Ye', 'Wentao Zhang', 'Hongzhi Yin']","['The University of Queensland', 'The University of Queensland', 'The University of Queensland', 'Beijing University of Posts and Telecommunications', 'Peking University', 'The University of Queensland']"
Contrastive Text-enhanced Transformer for Cross-Domain Sequential Recommendation,https://doi.org/10.1145/3711896.3736893,"['Donglin Zhou', 'Xinbei Cai', 'Weike Pan']","['College of Computer Science and Software Engineering, Shenzhen University', 'College of Computer Science and Software Engineering, Shenzhen University', 'College of Computer Science and Software Engineering, Shenzhen University']"
Cooled-KLL: Enhancing Quantile Estimation by Filtering Hot Item,https://doi.org/10.1145/3711896.3736894,"['Qilong Shi', 'Wei Zhou', 'Yizhuo Zheng', 'Xinye Xu', 'Ting Yang', 'Yuanyuan Zhang', 'Long Yao', 'Yangyang Wang']","['Department of Computer Science and Technology, Tsinghua University', 'Electrical and Computer Engineering, University of Southern California', 'School of Mathmatics Science, Peking University', 'School of Electronic Engineering and Computer Science, Peking University', 'School of Information and Communication Engineering, Beijing University of Posts and Telecommunications', 'Research department, Zhongguancun Laboratory', 'Zhongguancun Laboratory', 'Institute for Network Sciences and Cyberspace, Tsinghua University']"
Counterfactual Fairness Through Transforming Data Orthogonal to Bias,https://doi.org/10.1145/3711896.3736895,"['Shuyi Chen', 'Shixiang Zhu']","['Heinz College of Information Systems and Public Policy, Carnegie Mellon University', 'Heinz College of Information Systems and Public Policy, Carnegie Mellon University']"
"CovDocker: Benchmarking Covalent Drug Design with Tasks, Datasets, and Solutions",https://doi.org/10.1145/3711896.3736896,"['Yangzhe Peng', 'Kaiyuan Gao', 'Liang He', 'Yuheng Cong', 'Haiguang Liu', 'Kun He', 'Lijun Wu']","['Huazhong University of Science and Technology', 'Huazhong University of Science and Technology', 'Microsoft Research AI for Science', 'Huazhong University of Science and Technology', 'Microsoft Research AI for Science', 'Huazhong University of Sceince and Technology', 'Shanghai Artificial Intelligence Laboratory']"
Cross-Platform Online Team Formation in Spatial Crowdsourcing,https://doi.org/10.1145/3711896.3736897,"['Xiaoxi Cui', 'Yurong Cheng', 'Xiangmin Zhou', 'Yongjiao Sun']","['Beijing Institute of Technology', 'Beijing Institute of Technology', 'Royal Melbourne Institute of Technology', 'Northeastern University']"
Cross-Validation for Longitudinal Datasets with Unstable Correlations,https://doi.org/10.1145/3711896.3736898,"['Meera Krishnamoorthy', 'Michael Sjoding', 'Jenna Wiens']","['Computer Science and Engineering, University of Michigan – Ann Arbor', 'Internal Medicine, University of Michigan – Ann Arbor', 'Computer Science and Engineering, University of Michigan Ann Arbor']"
CrossLinear: Plug-and-Play Cross-Correlation Embedding for Time Series Forecasting with Exogenous Variables,https://doi.org/10.1145/3711896.3736899,"['Pengfei Zhou', 'Yunlong Liu', 'Junli Liang', 'Qi Song', 'Xiangyang Li']","['University of Science and Technology of China', 'University of Science and Technology of China', 'University of Science and Technology of China', 'University of Science and Technology of China', 'University of Science and Technology of China']"
CryptoMixer: Fine-grained market information-aware MLP Networks for Individual Cryptocurrency Trading Prediction,https://doi.org/10.1145/3711896.3736900,"['Tingsheng Feng', 'Zhihao Shen', 'Xiaoni Lu', 'Yuyang Zhou']","['School of Management, Xi’an Jiaotong University', 'School of Cyber Science and Engineering, Xi’an Jiaotong University', 'School of Management, Xi’an Jiaotong University', 'School of Mathematics and Statistics, Xi’an Jiaotong University']"
Cuff-KT: Tackling Learners’ Real-time Learning Pattern Adjustment via Tuning-Free Knowledge State Guided Model Updating,https://doi.org/10.1145/3711896.3736901,"['Yiyun Zhou', 'Zheqi Lv', 'Shengyu Zhang', 'Jingyuan Chen']","['Zhejiang University', 'Zhejiang University', 'Zhejiang University', 'Zhejiang University']"
DarkDistill: Difficulty-Aligned Federated Early-Exit Network Training on Heterogeneous Devices,https://doi.org/10.1145/3711896.3736902,"['Lehao Qu', 'Shuyuan Li', 'Zimu Zhou', 'Boyi Liu', 'Yixin Xu']","['SKLCCSE Lab, Beihang University', 'Department of Data Science, City University of Hong Kong', 'Department of Data Science, City University of Hong Kong', 'SKLCCSE Lab, Beihang University, City University of Hong Kong', 'SKLCCSE Lab, Beihang University', 'Institute of Artificial Intelligence, Beihang University']"
Data Watermarking for Sequential Recommender Systems,https://doi.org/10.1145/3711896.3736903,"['Sixiao Zhang', 'Cheng Long', 'Wei Yuan', 'Hongxu Chen', 'Hongzhi Yin']","['Nanyang Technological University', 'Nanyang Technological University', 'The University of Queensland', 'The University of Queensland', 'The University of Queensland']"
Decoupling Spatio-Temporal Prediction: When Lightweight Large Models Meet Adaptive Hypergraphs,https://doi.org/10.1145/3711896.3736904,"['Jiawen Chen', 'Qi Shao', 'Duxin Chen', 'Wenwu Yu']","['School of Mathematics, Southeast University', 'School of Mathematics, Southeast University', 'School of Mathematics, Southeast University', 'School of Mathematics, Southeast University']"
