title,author,doi,affiliation
Chi-Square Wavelet Graph Neural Networks for Heterogeneous Graph Anomaly Detection,"Xiping Li (The Chinese University of Hong Kong); Xiangyu Dong (The Chinese University of Hong Kong); Xingyi Zhang (Mohamed bin Zayed University of Artificial Intelligence); Kun Xie (The Chinese University of Hong Kong); Yuanhao Feng (Tencent, WeChat Pay); Bo Wang (Tencent, WeChat Pay); Guilin Li (Tencent, WeChat Pay); Wuxiong Zeng (Tencent, WeChat Pay); Xiujun Shu (Tencent, WeChat Pay); Sibo Wang (The Chinese University of Hong Kong)",https://doi.org/10.1145/3711896.3736877,The Chinese University of Hong Kong; Mohamed bin Zayed University of Artificial Intelligence; Tencent; WeChat Pay
CityGPT: Empowering Urban Spatial Cognition of Large Language Models,"Jie Feng (Department of Electronic Engineering, BNRist, Tsinghua University); Tianhui Liu (School of Electronic and Information Engineering, Beijing Jiaotong University); Yuwei Du (Department of Electronic Engineering, BNRist, Tsinghua University); Siqi Guo (Department of Electronic Engineering, Tsinghua University); Yuming Lin (Department of Urban Planning, Tsinghua University); Yong Li (Department of Electronic Engineering, BNRist, Tsinghua University)",https://doi.org/10.1145/3711896.3736878,Tsinghua University; Beijing Jiaotong University
CLaDMoP: Learning Transferrable Models from Successful Clinical Trials via LLMs,Yiqing Zhang (Worcester Polytechnic Institute); Xiaozhong Liu (Worcester Polytechnic Institute); Fabricio Murai (Worcester Polytechnic Institute),https://doi.org/10.1145/3711896.3736879,Worcester Polytechnic Institute
CLID-MU: Cross-Layer Information Divergence Based Meta Update Strategy for Learning with Noisy Labels,"Ruofan Hu (Data Science, Worcester Polytechnic Institute); Dongyu Zhang (AML, ByteDance Inc.); Huayi Zhang (AML, ByteDance Inc.); Elke Rundensteiner (Data Science, Worcester Polytechnic Institute)",https://doi.org/10.1145/3711896.3736880,Worcester Polytechnic Institute; ByteDance Inc.
CMA: A Unified Contextual Meta-Adaptation Methodology for Time-Series Denoising and Prediction,"Haiqi Jiang (School of Artificial Intelligence, South China Normal University); Ying Ding (International Business School, South China Normal University); Chenjie Pan (School of Artificial Intelligence, South China Normal University); Aimin Huang (Board of Directors, Hangzhou Rose Technology Co., Ltd); Rui Chen (International Business College, South China Normal University); Chenyou Fan (School of Artificial Intelligence, South China Normal University)",https://doi.org/10.1145/3711896.3736881,"South China Normal University; Hangzhou Rose Technology Co., Ltd"
Co-Evolution of Large Language Models and Configuration Strategies to Enhance Surrogate-Assisted Evolutionary Algorithm,"Lindong Xie (Department of Electrical and Electronic Engineering, The Hong Kong Polytechnic University); Yang Zhang (Department of Electrical and Electronic Engineering, The Hong Kong Polytechnic University); Zhixian Tang (Department of Electrical and Electronic Engineering, The Hong Kong Polytechnic University); Edward Chung (Department of Electrical and Electronic Engineering, The Hong Kong Polytechnic University); Genghui Li (College of Computer Science and Software Engineering, Shenzhen University); Zhenkun Wang (School of Automation and Intelligent Manufacturing, Southern University of Science and Technology)",https://doi.org/10.1145/3711896.3736882,The Hong Kong Polytechnic University; Shenzhen University; Southern University of Science and Technology
CODA: Temporal Domain Generalization via Concept Drift Simulator,Chia-Yuan Chang (Texas A&M University); Yu-Neng Chuang (Rice University); Zhimeng Jiang (Texas A&M University); Kwei-Herng Lai (Rice University); Anxiao Jiang (Texas A&M University); Na Zou (University of Houston),https://doi.org/10.1145/3711896.3736883,Texas A&M University; Rice University; University of Houston
Cognify: Supercharging Gen-AI Workflows With Hierarchical Autotuning,"Zijian He (University of California, San Diego); Reyna Abhyankar (University of California, San Diego); Vikranth Srivatsa (University of California, San Diego); Yiying Zhang (University of California, San Diego,GenseeAI Inc.)",https://doi.org/10.1145/3711896.3736884,"University of California, San Diego; GenseeAI Inc."
Collaborative Filtering Meets Spectrum Shift: Connecting User-Item Interaction with Graph-Structured Side Information,Yunhang He (East China Normal University); Cong Xu (East China Normal University); Jun Wang (East China Normal University); Wei Zhang (East China Normal University),https://doi.org/10.1145/3711896.3736885,East China Normal University
Combining Denoised Neural Network and Genetic Symbolic Regression for Memory Behavior Modeling via Dynamic Asynchronous Optimization,"Jianwen Sun (Faculty of Artificial Intelligence in Education, Central China Normal University); Qirong Chen (Faculty of Artificial Intelligence in Education, Central China Normal University); Zhenya Huang (School of Computer Science and Technology, University of Science and Technology of China); Zhihai Hu (Faculty of Artificial Intelligence in Education, Central China Normal University); Ruxia Liang (School of Computer Science, Central China Normal University); Xiaoxuan Shen (Faculty of Artificial Intelligence in Education, Central China Normal University)",https://doi.org/10.1145/3711896.3736886,Central China Normal University; University of Science and Technology of China
CompilerDream: Learning a Compiler World Model for General Code Optimization,"Chaoyi Deng (School of Software, BNRist, Tsinghua University); Jialong Wu (School of Software, BNRist, Tsinghua University); Ningya Feng (School of Software, BNRist, Tsinghua University); Jianmin Wang (School of Software, BNRist, Tsinghua University); Mingsheng Long (School of Software, BNRist, Tsinghua University)",https://doi.org/10.1145/3711896.3736887,Tsinghua University
CompressGNN: Accelerating Graph Neural Network Training via Hierarchical Compression,"Zheng Chen (Tsinghua University,Renmin University of China); Feng Zhang (Renmin University of China); Yifei Xia (Peking University); Wentao Zhang (Peking University); Xiaowei Zhu (Tsinghua University); Wenguang Chen (Tsinghua University); Xiaoyong Du (Renmin University of China)",https://doi.org/10.1145/3711896.3736888,Tsinghua University; Renmin University of China; Peking University
Compressive Meta-Learning,"Daniel Mas Montserrat (Stanford University); David Bonet (University of California, Santa Cruz); Maria Perera (Polytechnic University of Catalonia); Xavier Giró-i-Nieto (Polytechnic University of Catalonia); Alexander Ioannidis (University of California, Santa Cruz)",https://doi.org/10.1145/3711896.3736889,"Stanford University; University of California, Santa Cruz; Polytechnic University of Catalonia"
Context Pooling: Query-specific Graph Pooling for Generic Inductive Link Prediction in Knowledge Graphs,"Zhixiang Su (College of Computing and Data Science, Nanyang Technological University); Di Wang (College of Computing and Data Science, Nanyang Technological University); Chunyan Miao (College of Computing and Data Science, Nanyang Technological University)",https://doi.org/10.1145/3711896.3736890,Nanyang Technological University
Continuous Optimization for Feature Selection with Permutation-Invariant Embedding and Policy-Guided Search,Rui Liu (University of Kansas); Rui Xie (University of Central Florida); Zijun Yao (University of Kansas); Yanjie Fu (Arizona State University); Dongjie Wang (University of Kansas),https://doi.org/10.1145/3711896.3736891,University of Kansas; University of Central Florida; Arizona State University
Contrastive Graph Condensation: Advancing Data Versatility through Self-Supervised Learning,Xinyi Gao (The University of Queensland); Yayong Li (The University of Queensland); Tong Chen (The University of Queensland); Guanhua Ye (Beijing University of Posts and Telecommunications); Wentao Zhang (Peking University); Hongzhi Yin (The University of Queensland),https://doi.org/10.1145/3711896.3736892,The University of Queensland; Beijing University of Posts and Telecommunications; Peking University
Contrastive Text-enhanced Transformer for Cross-Domain Sequential Recommendation,"Donglin Zhou (College of Computer Science and Software Engineering, Shenzhen University); Xinbei Cai (College of Computer Science and Software Engineering, Shenzhen University); Weike Pan (College of Computer Science and Software Engineering, Shenzhen University)",https://doi.org/10.1145/3711896.3736893,Shenzhen University
Cooled-KLL: Enhancing Quantile Estimation by Filtering Hot Item,"Qilong Shi (Department of Computer Science and Technology, Tsinghua University); Wei Zhou (Electrical and Computer Engineering, University of Southern California); Yizhuo Zheng (School of Mathmatics Science, Peking University); Xinye Xu (School of Electronic Engineering and Computer Science, Peking University); Ting Yang (School of Information and Communication Engineering, Beijing University of Posts and Telecommunications); Yuanyuan Zhang (Research department, Zhongguancun Laboratory); Long Yao (Zhongguancun Laboratory); Yangyang Wang (Institute for Network Sciences and Cyberspace, Tsinghua University); Mingwei Xu (Computer Science and Technology, Tsinghua University)",https://doi.org/10.1145/3711896.3736894,Tsinghua University; University of Southern California; Peking University; Zhongguancun Laboratory
Counterfactual Fairness Through Transforming Data Orthogonal to Bias,"Shuyi Chen (Heinz College of Information Systems and Public Policy, Carnegie Mellon University); Shixiang Zhu (Heinz College of Information Systems and Public Policy, Carnegie Mellon University)",https://doi.org/10.1145/3711896.3736895,Carnegie Mellon University
"CovDocker: Benchmarking Covalent Drug Design with Tasks, Datasets, and Solutions",Yangzhe Peng (Huazhong University of Science and Technology); Kaiyuan Gao (Huazhong University of Science and Technology); Liang He (Microsoft Research AI for Science); Yuheng Cong (Huazhong University of Science and Technology); Haiguang Liu (Microsoft Research AI for Science); Kun He (Huazhong University of Sceince and Technology); Lijun Wu (Shanghai Artificial Intelligence Laboratory),https://doi.org/10.1145/3711896.3736896,Huazhong University of Science and Technology; Microsoft Research AI for Science; Shanghai Artificial Intelligence Laboratory
Cross-Platform Online Team Formation in Spatial Crowdsourcing,Xiaoxi Cui (Beijing Institute of Technology); Yurong Cheng (Beijing Institute of Technology); Xiangmin Zhou (Royal Melbourne Institute of Technology); Yongjiao Sun (Northeastern University),https://doi.org/10.1145/3711896.3736897,Beijing Institute of Technology; Royal Melbourne Institute of Technology; Northeastern University
Cross-Validation for Longitudinal Datasets with Unstable Correlations,"Meera Krishnamoorthy (Computer Science and Engineering, University of Michigan – Ann Arbor); Michael Sjoding (Internal Medicine, University of Michigan – Ann Arbor); Jenna Wiens (Computer Science and Engineering, University of Michigan Ann Arbor)",https://doi.org/10.1145/3711896.3736898,University of Michigan; Ann Arbor
CrossLinear: Plug-and-Play Cross-Correlation Embedding for Time Series Forecasting with Exogenous Variables,"Pengfei Zhou (University of Science and Technology of China); Yunlong Liu (University of Science and Technology of China); Junli Liang (University of Science and Technology of China); Qi Song (University of Science and Technology of China,Deqing Alpha Innovation Institute); Xiangyang Li (University of Science and Technology of China,Deqing Alpha Innovation Institute)",https://doi.org/10.1145/3711896.3736899,University of Science and Technology of China
CryptoMixer: Fine-grained market information-aware MLP Networks for Individual Cryptocurrency Trading Prediction,"Tingsheng Feng (School of Management, Xi’an Jiaotong University); Zhihao Shen (School of Cyber Science and Engineering, Xi’an Jiaotong University); Xi Zhao (School of Management, Xi’an Jiaotong University); Xiaoni Lu (Shool of Management, Xi’an Jiaotong University); Yuyang Zhou (School of Mathematics and Statistics, Xi’an Jiaotong University)",https://doi.org/10.1145/3711896.3736900,Xi’an Jiaotong University
